trial,local_us,latency
528,1747604556775094,13351
529,1747604556788458,20877
530,1747604556809349,12657
531,1747604556822020,16562
532,1747604556838596,20735
533,1747604556859344,11484
534,1747604556870842,16410
535,1747604556887264,21964
536,1747604556909242,14935
537,1747604556924189,19521
538,1747604556943724,11040
539,1747604556954776,15714
540,1747604556970504,23816
541,1747604556994333,9764
542,1747604557004110,10914
543,1747604557015038,16711
544,1747604557031770,16663
545,1747604557048446,28804
546,1747604557077264,22324
547,1747604557099601,15733
548,1747604557115348,22464
549,1747604557137825,20820
550,1747604557158659,12174
551,1747604557170847,30824
552,1747604557201685,20093
553,1747604557221790,27697
554,1747604557249501,16661
555,1747604557266175,18322
556,1747604557284510,20811
557,1747604557305333,13279
558,1747604557318626,16154
559,1747604557334793,23215
560,1747604557358022,21447
561,1747604557379482,23079
562,1747604557402574,16402
563,1747604557418990,16417
564,1747604557435421,18398
565,1747604557453832,14860
566,1747604557468705,22278
567,1747604557490997,15661
568,1747604557506672,11345
569,1747604557518030,16588
570,1747604557534632,12420
571,1747604557547066,21680
572,1747604557568760,22191
573,1747604557590964,11327
574,1747604557602304,10253
575,1747604557612570,16457
576,1747604557629040,22060
577,1747604557651113,15147
578,1747604557666274,13840
579,1747604557680128,15712
580,1747604557695853,22150
581,1747604557718017,16739
582,1747604557734769,16328
583,1747604557751109,15369
584,1747604557766491,17454
585,1747604557783958,23021
586,1747604557806992,26743
587,1747604557833748,12050
588,1747604557845811,16204
589,1747604557862029,16888
590,1747604557878930,16994
591,1747604557895938,22763
592,1747604557918715,22326
593,1747604557941054,21614
594,1747604557962682,18591
595,1747604557981285,27758
596,1747604558009057,22309
597,1747604558031379,16904
598,1747604558048297,16347
599,1747604558064657,17020
600,1747604558081691,16366
601,1747604558098070,23945
602,1747604558122029,11793
603,1747604558133836,12188
604,1747604558146037,16474
605,1747604558162524,15414
606,1747604558177951,17841
607,1747604558195805,21914
608,1747604558217732,15803
609,1747604558233548,17222
610,1747604558250784,21609
611,1747604558272406,20907
612,1747604558293327,19246
613,1747604558312587,12726
614,1747604558325326,30331
615,1747604558355671,14219
616,1747604558369904,17281
617,1747604558387199,15459
618,1747604558402672,31024
619,1747604558433710,20006
620,1747604558453729,23379
621,1747604558477122,19693
622,1747604558496828,15432
623,1747604558512274,24058
624,1747604558536345,18339
625,1747604558554698,16702
626,1747604558571414,15038
