trial,sent_us,recv_us,latency_us
316,1747593793788902,1747593793792941,4039
317,1747593793888912,1747593793899830,10918
318,1747593793988903,1747593793989567,664
319,1747593794088919,1747593794091708,2789
320,1747593794188900,1747593794198712,9812
321,1747593794288898,1747593794315974,27076
322,1747593794388897,1747593794434930,46033
323,1747593794488900,1747593794511879,22979
324,1747593794588906,1747593794599246,10340
325,1747593794688900,1747593794708430,19530
326,1747593794788920,1747593794790510,1590
327,1747593794888913,1747593794891169,2256
328,1747593794988917,1747593794989690,773
329,1747593795088914,1747593795249766,160852
330,1747593795268842,1747593795286840,17998
331,1747593795294908,1747593795302878,7970
332,1747593795388907,1747593795511288,122381
333,1747593795527466,1747593795533734,6268
334,1747593795588899,1747593795598524,9625
335,1747593795688925,1747593795746699,57774
336,1747593795788900,1747593795790094,1194
337,1747593795888912,1747593796002297,113385
338,1747593796019432,1747593796028303,8871
339,1747593796088990,1747593796092180,3190
340,1747593796188916,1747593796249702,60786
341,1747593796288907,1747593796307493,18586
342,1747593796388913,1747593796513273,124360
343,1747593796528931,1747593796541523,12592
344,1747593796588898,1747593796606377,17479
345,1747593796688914,1747593796778127,89213
346,1747593796809425,1747593796813562,4137
347,1747593796888903,1747593796973601,84698
348,1747593796988901,1747593796997059,8158
349,1747593797088908,1747593797173889,84981
350,1747593797190737,1747593797212276,21539
351,1747593797288913,1747593797378144,89231
352,1747593797392317,1747593797401113,8796
353,1747593797488908,1747593797639581,150673
354,1747593797660031,1747593797678509,18478
355,1747593797688897,1747593797691394,2497
356,1747593797788919,1747593797917424,128505
357,1747593797938018,1747593797946783,8765
358,1747593797988900,1747593797989141,241
359,1747593798088912,1747593798181253,92341
360,1747593798196688,1747593798204899,8211
361,1747593798288916,1747593798364629,75713
362,1747593798388907,1747593798402632,13725
363,1747593798488908,1747593798629341,140433
364,1747593798650126,1747593798654159,4033
365,1747593798688899,1747593798689257,358
366,1747593798788913,1747593798892628,103715
367,1747593798906407,1747593798929075,22668
368,1747593798988900,1747593798989110,210
369,1747593799088911,1747593799154957,66046
370,1747593799188903,1747593799192645,3742
371,1747593799288916,1747593799413656,124740
372,1747593799433935,1747593799438442,4507
373,1747593799488902,1747593799493734,4832
374,1747593799588911,1747593799676086,87175
375,1747593799696443,1747593799699912,3469
376,1747593799788907,1747593799939122,150215
