trial,sent_us,recv_us,latency_us
435,1747605979738983,1747605979751665,12682
436,1747605979739022,1747605979752032,13010
437,1747605979739060,1747605979756796,17736
438,1747605979749273,1747605979757155,7882
439,1747605979749312,1747605979757472,8160
440,1747605979749350,1747605979762524,13174
441,1747605979749389,1747605979762849,13460
442,1747605979759602,1747605979768027,8425
443,1747605979759640,1747605979768361,8721
444,1747605979759679,1747605979773465,13786
445,1747605979759718,1747605979773799,14081
446,1747605979759756,1747605979774110,14354
447,1747605979770020,1747605979779220,9200
448,1747605979770058,1747605979779559,9501
449,1747605979770097,1747605979784641,14544
450,1747605979770136,1747605979785091,14955
451,1747605979780348,1747605979789918,9570
452,1747605979780387,1747605979790182,9795
453,1747605979780426,1747605979790412,9986
454,1747605979780464,1747605979795634,15170
455,1747605979780503,1747605979795920,15417
456,1747605979790766,1747605979801206,10440
457,1747605979790805,1747605979801428,10623
458,1747605979790851,1747605979806727,15876
459,1747605979790890,1747605979807039,16149
460,1747605979801095,1747605979807298,6203
461,1747605979801134,1747605979812468,11334
462,1747605979801172,1747605979812790,11618
463,1747605979801211,1747605979817960,16749
464,1747605979811424,1747605979818293,6869
465,1747605979811462,1747605979818578,7116
466,1747605979811501,1747605979823426,11925
467,1747605979811540,1747605979823761,12221
468,1747605979811578,1747605979829246,17668
469,1747605979821842,1747605979829580,7738
470,1747605979821880,1747605979834579,12699
471,1747605979821919,1747605979834908,12989
472,1747605979821958,1747605979835365,13407
473,1747605979832170,1747605979839989,7819
474,1747605979832209,1747605979840155,7946
475,1747605979832248,1747605979845751,13503
476,1747605979832286,1747605979846116,13830
477,1747605979832325,1747605979851398,19073
478,1747605979842589,1747605979851703,9114
479,1747605979842627,1747605979852033,9406
480,1747605979842666,1747605979856749,14083
481,1747605979842705,1747605979857082,14377
482,1747605979852917,1747605979862558,9641
483,1747605979852956,1747605979862917,9961
484,1747605979852995,1747605979863246,10251
485,1747605979853033,1747605979868219,15186
486,1747605979853072,1747605979868549,15477
487,1747605979863335,1747605979873472,10137
488,1747605979863374,1747605979873814,10440
489,1747605979863413,1747605979879366,15953
490,1747605979863451,1747605979879705,16254
491,1747605979873664,1747605979880035,6371
492,1747605979873703,1747605979885007,11304
493,1747605979873741,1747605979885374,11633
494,1747605979873780,1747605979890828,17048
495,1747605979883993,1747605979891192,7199
496,1747605979884031,1747605979896152,12121
497,1747605979884070,1747605979896356,12286
498,1747605979884109,1747605979896491,12382
499,1747605979884147,1747605979901548,17401
500,1747605979894411,1747605979901850,7439
501,1747605979894449,1747605979906967,12518
502,1747605979894488,1747605979907295,12807
503,1747605979894527,1747605979907566,13039
504,1747605979904739,1747605979912716,7977
505,1747605979904778,1747605979913097,8319
506,1747605979904817,1747605979918589,13772
507,1747605979904863,1747605979918846,13983
508,1747605979904901,1747605979924031,19130
509,1747605979915157,1747605979924453,9296
510,1747605979915196,1747605979924742,9546
511,1747605979915235,1747605979929767,14532
512,1747605979915273,1747605979930196,14923
513,1747605979925486,1747605979935172,9686
514,1747605979925525,1747605979935571,10046
515,1747605979925563,1747605979940904,15341
516,1747605979925602,1747605979941384,15782
517,1747605979935815,1747605979941586,5771
518,1747605979935853,1747605979946689,10836
519,1747605979935892,1747605979947126,11234
520,1747605979935931,1747605979952189,16258
521,1747605979935970,1747605979952527,16557
522,1747605979946233,1747605979957585,11352
523,1747605979946272,1747605979958022,11750
524,1747605979946310,1747605979958312,12002
525,1747605979946349,1747605979963103,16754
526,1747605979956562,1747605979963494,6932
527,1747605979956600,1747605979968533,11933
528,1747605979956639,1747605979968953,12314
529,1747605979956678,1747605979969236,12558
530,1747605979956716,1747605979973988,17272
531,1747605979966980,1747605979974396,7416
532,1747605979967018,1747605979979980,12962
533,1747605979967057,1747605979980227,13170
534,1747605979967096,1747605979985108,18012
535,1747605979977308,1747605979985486,8178
536,1747605979977347,1747605979985765,8418
537,1747605979977386,1747605979990906,13520
538,1747605979977424,1747605979991328,13904
539,1747605979977463,1747605979996419,18956
540,1747605979987726,1747605979996814,9088
541,1747605979987765,1747605980001517,13752
542,1747605979987804,1747605980001843,14039
543,1747605979987842,1747605980002171,14329
544,1747605979998055,1747605980007595,9540
545,1747605979998094,1747605980007824,9730
546,1747605979998132,1747605980013034,14902
547,1747605979998171,1747605980013439,15268
548,1747605980008384,1747605980018046,9662
549,1747605980008422,1747605980018196,9774
550,1747605980008461,1747605980018326,9865
551,1747605980008500,1747605980023985,15485
552,1747605980008538,1747605980024443,15905
553,1747605980018802,1747605980029134,10332
554,1747605980018848,1747605980029458,10610
555,1747605980018887,1747605980029760,10873
556,1747605980018925,1747605980034492,15567
557,1747605980029131,1747605980034700,5569
558,1747605980029169,1747605980040356,11187
559,1747605980029208,1747605980040552,11344
560,1747605980029247,1747605980045965,16718
561,1747605980029285,1747605980046186,16901
562,1747605980039549,1747605980046323,6774
563,1747605980039587,1747605980051278,11691
564,1747605980039626,1747605980051586,11960
565,1747605980039665,1747605980056693,17028
566,1747605980049877,1747605980057017,7140
567,1747605980049916,1747605980062530,12614
568,1747605980049955,1747605980062872,12917
569,1747605980049993,1747605980063205,13212
570,1747605980060206,1747605980068039,7833
571,1747605980060245,1747605980068369,8124
572,1747605980060283,1747605980073381,13098
573,1747605980060322,1747605980073532,13210
574,1747605980060361,1747605980079200,18839
575,1747605980070624,1747605980079353,8729
576,1747605980070663,1747605980079485,8822
577,1747605980070701,1747605980084656,13955
578,1747605980070740,1747605980085043,14303
579,1747605980080953,1747605980090143,9190
580,1747605980080991,1747605980090466,9475
581,1747605980081030,1747605980090745,9715
582,1747605980081069,1747605980096002,14933
583,1747605980081107,1747605980096324,15217
584,1747605980091371,1747605980101401,10030
585,1747605980091410,1747605980101728,10318
586,1747605980091448,1747605980107015,15567
587,1747605980091487,1747605980107383,15896
588,1747605980101700,1747605980107671,5971
589,1747605980101738,1747605980112515,10777
590,1747605980101777,1747605980112843,11066
591,1747605980101815,1747605980118024,16209
592,1747605980101854,1747605980118361,16507
593,1747605980112118,1747605980123657,11539
594,1747605980112156,1747605980124029,11873
595,1747605980112195,1747605980124326,12131
596,1747605980112234,1747605980129280,17046
597,1747605980122446,1747605980129604,7158
598,1747605980122485,1747605980134683,12198
599,1747605980122524,1747605980135036,12512
600,1747605980122562,1747605980135332,12770
601,1747605980132775,1747605980140234,7459
602,1747605980132814,1747605980140555,7741
603,1747605980132860,1747605980146251,13391
604,1747605980132898,1747605980146593,13695
605,1747605980132937,1747605980151526,18589
606,1747605980143193,1747605980151852,8659
607,1747605980143232,1747605980152192,8960
608,1747605980143270,1747605980156849,13579
609,1747605980143309,1747605980157209,13900
610,1747605980153522,1747605980162707,9185
611,1747605980153560,1747605980163189,9629
612,1747605980153599,1747605980168343,14744
613,1747605980153638,1747605980168676,15038
614,1747605980153676,1747605980168991,15315
615,1747605980163940,1747605980173694,9754
616,1747605980163978,1747605980174066,10088
617,1747605980164017,1747605980179470,15453
618,1747605980164056,1747605980179807,15751
619,1747605980174268,1747605980185445,11177
620,1747605980174307,1747605980185780,11473
621,1747605980174346,1747605980186128,11782
622,1747605980174384,1747605980190966,16582
623,1747605980184597,1747605980191452,6855
624,1747605980184636,1747605980196356,11720
625,1747605980184675,1747605980196737,12062
626,1747605980184713,1747605980201639,16926
627,1747605980184752,1747605980201873,17121
628,1747605980195015,1747605980202057,7042
629,1747605980195054,1747605980206853,11799
630,1747605980195093,1747605980207204,12111
631,1747605980195131,1747605980212659,17528
632,1747605980205344,1747605980213012,7668
633,1747605980205383,1747605980213305,7922
634,1747605980205421,1747605980218160,12739
635,1747605980205460,1747605980218490,13030
636,1747605980205499,1747605980223589,18090
637,1747605980215762,1747605980223916,8154
638,1747605980215801,1747605980229308,13507
639,1747605980215840,1747605980229576,13736
640,1747605980215878,1747605980229717,13839
641,1747605980226091,1747605980234633,8542
642,1747605980226130,1747605980234982,8852
643,1747605980226168,1747605980240161,13993
644,1747605980226207,1747605980240400,14193
645,1747605980236420,1747605980245756,9336
646,1747605980236458,1747605980245932,9474
647,1747605980236497,1747605980246079,9582
648,1747605980236536,1747605980251253,14717
649,1747605980236574,1747605980251406,14832
650,1747605980246838,1747605980256743,9905
651,1747605980246884,1747605980257084,10200
652,1747605980246922,1747605980262480,15558
653,1747605980246961,1747605980262759,15798
654,1747605980257166,1747605980263084,5918
655,1747605980257205,1747605980267956,10751
656,1747605980257244,1747605980268242,10998
657,1747605980257282,1747605980273764,16482
658,1747605980257321,1747605980274133,16812
659,1747605980267584,1747605980274421,6837
660,1747605980267623,1747605980279276,11653
661,1747605980267662,1747605980279611,11949
662,1747605980267700,1747605980284619,16919
663,1747605980277913,1747605980284970,7057
664,1747605980277952,1747605980290223,12271
665,1747605980277991,1747605980290557,12566
666,1747605980278029,1747605980290820,12791
667,1747605980288242,1747605980295873,7631
668,1747605980288280,1747605980296248,7968
669,1747605980288319,1747605980301382,13063
670,1747605980288358,1747605980301710,13352
671,1747605980288396,1747605980306970,18574
672,1747605980298660,1747605980307326,8666
673,1747605980298699,1747605980307612,8913
674,1747605980298737,1747605980312675,13938
675,1747605980298776,1747605980313170,14394
676,1747605980308989,1747605980318141,9152
677,1747605980309027,1747605980318470,9443
678,1747605980309066,1747605980318758,9692
679,1747605980309105,1747605980323701,14596
680,1747605980309143,1747605980324111,14968
681,1747605980319407,1747605980329477,10070
682,1747605980319445,1747605980329813,10368
683,1747605980319484,1747605980334784,15300
684,1747605980319523,1747605980335160,15637
685,1747605980329735,1747605980335339,5604
686,1747605980329774,1747605980340907,11133
687,1747605980329813,1747605980341273,11460
688,1747605980329851,1747605980345913,16062
689,1747605980329890,1747605980346293,16403
690,1747605980340153,1747605980351610,11457
691,1747605980340192,1747605980351970,11778
692,1747605980340231,1747605980352219,11988
693,1747605980340269,1747605980356998,16729
694,1747605980350482,1747605980357345,6863
695,1747605980350521,1747605980362779,12258
696,1747605980350559,1747605980363163,12604
697,1747605980350598,1747605980368123,17525
698,1747605980360811,1747605980368458,7647
699,1747605980360857,1747605980368770,7913
700,1747605980360895,1747605980373668,12773
701,1747605980360934,1747605980374047,13113
702,1747605980360973,1747605980379587,18614
703,1747605980371229,1747605980379953,8724
704,1747605980371267,1747605980380269,9002
705,1747605980371306,1747605980384908,13602
706,1747605980371345,1747605980385282,13937
707,1747605980381557,1747605980390469,8912
708,1747605980381596,1747605980390809,9213
709,1747605980381635,1747605980396188,14553
710,1747605980381673,1747605980396520,14847
711,1747605980381712,1747605980396820,15108
712,1747605980391975,1747605980401451,9476
713,1747605980392014,1747605980401789,9775
714,1747605980392053,1747605980406876,14823
715,1747605980392091,1747605980407238,15147
