trial,sent_us,recv_us,latency_us
387,1747599868779321,1747599868789084,9763
388,1747599868779611,1747599868789160,9549
389,1747599868779898,1747599868789243,9345
390,1747599868780188,1747599868789322,9134
391,1747599868780475,1747599868789409,8934
392,1747599868780765,1747599868789486,8721
393,1747599868781175,1747599868797439,16264
394,1747599868781499,1747599868797903,16404
395,1747599868781792,1747599868798259,16467
396,1747599868782082,1747599868798363,16281
397,1747599868782369,1747599868798451,16082
398,1747599868782659,1747599868798539,15880
399,1747599868783162,1747599868799498,16336
400,1747599868783487,1747599868799659,16172
401,1747599868783779,1747599868799815,16036
402,1747599868785231,1747599868799967,14736
403,1747599868786671,1747599868800116,13445
404,1747599868786961,1747599868800245,13284
405,1747599868787255,1747599868800364,13109
406,1747599868787714,1747599868800489,12775
407,1747599868788052,1747599868800603,12551
408,1747599868788364,1747599868800705,12341
409,1747599868788659,1747599868800801,12142
410,1747599868788952,1747599868800885,11933
411,1747599868789254,1747599868800965,11711
412,1747599868789547,1747599868801046,11499
413,1747599868789842,1747599868801126,11284
414,1747599868790136,1747599868801205,11069
415,1747599868790430,1747599868801309,10879
416,1747599868790724,1747599868801390,10666
417,1747599868795288,1747599868806188,10900
418,1747599868798889,1747599868806501,7612
419,1747599868799183,1747599868806648,7465
420,1747599868799779,1747599868806744,6965
421,1747599868800072,1747599868806835,6763
422,1747599868800659,1747599868806924,6265
423,1747599868800954,1747599868807011,6057
424,1747599868801255,1747599868807101,5846
425,1747599868801549,1747599868807205,5656
426,1747599868801843,1747599868807312,5469
427,1747599868802137,1747599868807399,5262
428,1747599868802616,1747599868807484,4868
429,1747599868803225,1747599868807571,4346
430,1747599868803533,1747599868807656,4123
431,1747599868803832,1747599868807757,3925
432,1747599868804125,1747599868807844,3719
433,1747599868804419,1747599868807929,3510
434,1747599868804712,1747599868808015,3303
435,1747599868805281,1747599868808103,2822
436,1747599868805702,1747599868812630,6928
437,1747599868806113,1747599868814983,8870
438,1747599868806432,1747599868815242,8810
439,1747599868806734,1747599868815417,8683
440,1747599868807917,1747599868815594,7677
441,1747599868808505,1747599868815745,7240
442,1747599868808798,1747599868815894,7096
443,1747599868809093,1747599868816016,6923
444,1747599868809393,1747599868816107,6714
445,1747599868809687,1747599868816208,6521
446,1747599868809981,1747599868816320,6339
447,1747599868810276,1747599868816415,6139
