trial,local_us,latency
374,1747603432579873,11204
375,1747603432679873,11298
376,1747603432779873,11552
377,1747603432879873,11717
378,1747603432979873,12210
379,1747603433079873,11304
380,1747603433179873,12513
381,1747603433279873,11152
382,1747603433379873,11111
383,1747603433479873,11135
384,1747603433579873,11040
385,1747603433679873,10962
386,1747603433779873,10975
387,1747603433879873,11828
388,1747603433979873,10995
389,1747603434079873,10814
390,1747603434179873,11813
391,1747603434279873,11457
392,1747603434379873,14580
393,1747603434479873,11938
394,1747603434579873,13185
395,1747603434679873,7760
396,1747603434779873,11852
397,1747603434879873,10981
398,1747603434979873,11562
399,1747603435079873,11455
400,1747603435179873,13447
401,1747603435279873,11321
402,1747603435379873,10981
403,1747603435479873,13324
404,1747603435579873,10947
405,1747603435679873,10791
406,1747603435779873,11646
407,1747603435879873,11280
408,1747603435979873,11279
409,1747603436079873,10922
410,1747603436179873,11365
411,1747603436279873,8124
412,1747603436379873,10800
413,1747603436479873,11071
414,1747603436579873,11312
415,1747603436679873,10886
416,1747603436779873,11108
417,1747603436879873,11410
418,1747603436979873,10823
419,1747603437079873,13161
420,1747603437179873,11099
421,1747603437279873,11293
422,1747603437379873,11265
423,1747603437479873,11002
424,1747603437579873,10992
425,1747603437679873,10864
426,1747603437779873,11251
427,1747603437879873,10958
428,1747603437979873,10807
429,1747603438079873,10800
430,1747603438179873,14446
431,1747603438279873,12021
432,1747603438379873,10825
433,1747603438479873,11968
434,1747603438579873,10800
435,1747603438679873,10803
436,1747603438779873,11480
437,1747603438879873,10835
438,1747603438979873,10758
439,1747603439079873,10790
440,1747603439179873,8287
441,1747603439279873,11286
442,1747603439379873,12904
443,1747603439479873,10929
444,1747603439579873,11335
445,1747603439679873,10817
446,1747603439779873,11209
447,1747603439879873,10765
448,1747603439979873,10830
449,1747603440079873,10846
450,1747603440179873,11298
451,1747603440279873,10889
452,1747603440379873,7599
453,1747603440479873,10816
454,1747603440579873,10914
455,1747603440679873,11066
456,1747603440779873,11467
457,1747603440879873,11127
458,1747603440979873,7576
459,1747603441079873,7538
460,1747603441179873,10873
461,1747603441279873,10870
462,1747603441379873,7571
463,1747603441479873,11173
464,1747603441579873,10828
465,1747603441679873,10720
466,1747603441779873,11121
467,1747603441879873,11185
468,1747603441979873,11298
469,1747603442079873,10897
470,1747603442179873,10874
471,1747603442279873,10807
472,1747603442379873,10862
473,1747603442479873,10800
474,1747603442579873,10746
475,1747603442679873,10762
476,1747603442779873,12772
477,1747603442879873,12449
478,1747603442979873,10776
479,1747603443079873,10801
480,1747603443179873,11102
481,1747603443279873,12769
482,1747603443379873,14621
483,1747603443479873,10841
484,1747603443579873,12485
485,1747603443679873,10845
486,1747603443779873,12512
487,1747603443879873,12830
488,1747603443979873,10762
489,1747603444079873,10881
490,1747603444179873,10776
491,1747603444279873,10928
492,1747603444379873,10990
493,1747603444479873,10831
494,1747603444579873,11465
495,1747603444679873,10924
496,1747603444779873,11170
497,1747603444879873,7539
498,1747603444979873,10770
499,1747603445079873,10884
500,1747603445179873,10850
501,1747603445279873,10773
502,1747603445379873,10871
503,1747603445479873,13224
504,1747603445579873,10839
505,1747603445679873,10730
506,1747603445779873,10903
507,1747603445879873,10846
508,1747603445979873,10753
509,1747603446079873,10840
510,1747603446179873,14649
511,1747603446279873,10710
512,1747603446379873,11506
513,1747603446479873,10947
514,1747603446579873,11910
515,1747603446679873,10791
516,1747603446779873,10715
517,1747603446879873,10891
518,1747603446979873,10749
519,1747603447079873,10793
520,1747603447179873,10729
