trial,local_us,latency
925,1747595190428079,740
926,1747595190528091,1050
927,1747595190628083,769
928,1747595190728087,792
929,1747595190828084,852
930,1747595190928085,532
931,1747595191028084,748
932,1747595191128088,869
933,1747595191228085,811
934,1747595191328082,789
935,1747595191428088,869
936,1747595191528082,733
937,1747595191628089,857
938,1747595191728090,1035
939,1747595191828088,652
940,1747595191928082,759
941,1747595192028087,549
942,1747595192128084,751
943,1747595192228088,799
944,1747595192328081,505
945,1747595192428087,554
946,1747595192528082,804
947,1747595192628086,807
948,1747595192728082,720
949,1747595192828093,1066
950,1747595192928083,779
951,1747595193028091,672
952,1747595193128083,461
953,1747595193228090,701
954,1747595193328090,874
955,1747595193428081,468
956,1747595193528079,452
957,1747595193628084,461
958,1747595193728084,803
959,1747595193828085,592
960,1747595193928084,414
961,1747595194028086,750
962,1747595194128085,533
963,1747595194228091,810
964,1747595194328079,708
965,1747595194428091,1046
966,1747595194528083,806
967,1747595194628087,777
968,1747595194728084,894
969,1747595194828085,777
970,1747595194928082,752
971,1747595195028085,762
972,1747595195128084,787
973,1747595195228237,600
974,1747595195328092,1089
975,1747595195428082,734
976,1747595195528087,791
977,1747595195628082,726
978,1747595195728086,785
979,1747595195828082,777
980,1747595195928093,1044
981,1747595196028085,488
982,1747595196128090,860
983,1747595196228086,794
984,1747595196328089,834
985,1747595196428082,725
986,1747595196528086,783
987,1747595196628079,763
988,1747595196728087,785
989,1747595196828082,725
990,1747595196928086,848
991,1747595197028079,759
992,1747595197128096,1078
993,1747595197228084,769
994,1747595197328086,802
995,1747595197428086,806
996,1747595197528087,801
997,1747595197628082,753
998,1747595197728088,853
999,1747595197828079,709
1000,1747595197928083,740
1001,1747595198028084,820
1002,1747595198128086,813
1003,1747595198228094,797
1004,1747595198328083,784
1005,1747595198428084,753
1006,1747595198528083,740
1007,1747595198628086,753
1008,1747595198728083,556
1009,1747595198828088,527
1010,1747595198928087,805
1011,1747595199028084,858
1012,1747595199128083,841
1013,1747595199228086,724
1014,1747595199328087,823
1015,1747595199428082,716
1016,1747595199528090,1158
1017,1747595199628087,561
1018,1747595199728086,865
1019,1747595199828084,787
1020,1747595199928084,576
1021,1747595200028087,541
1022,1747595200128084,845
1023,1747595200228088,825
1024,1747595200328082,751
1025,1747595200428087,557
1026,1747595200528082,715
1027,1747595200628094,1090
1028,1747595200728082,741
1029,1747595200828087,794
1030,1747595200928082,722
1031,1747595201028086,771
1032,1747595201128082,524
1033,1747595201228087,585
1034,1747595201328079,394
1035,1747595201428086,876
1036,1747595201528079,756
1037,1747595201628083,481
1038,1747595201728090,1056
1039,1747595201828092,608
