trial,local_us,latency
546,1747599532143561,6984
547,1747599532150559,8752
548,1747599532159324,16974
549,1747599532176314,11819
550,1747599532188146,13540
551,1747599532201700,8858
552,1747599532210571,8587
553,1747599532219173,5444
554,1747599532224630,8236
555,1747599532232879,8221
556,1747599532241114,6979
557,1747599532248108,8130
558,1747599532256251,21217
559,1747599532277481,10858
560,1747599532288352,12203
561,1747599532300570,6623
562,1747599532307206,13937
563,1747599532321157,20378
564,1747599532341548,14414
565,1747599532355974,14865
566,1747599532370852,8088
567,1747599532378955,13072
568,1747599532392040,19348
569,1747599532411401,14554
570,1747599532425969,12186
571,1747599532438170,15478
572,1747599532453662,9088
573,1747599532462763,8636
574,1747599532471413,7611
575,1747599532479038,12892
576,1747599532491943,11053
577,1747599532503009,9159
578,1747599532512182,8643
579,1747599532520839,10122
580,1747599532530976,22572
581,1747599532553561,7350
582,1747599532560925,6759
583,1747599532567698,12398
584,1747599532580110,7902
585,1747599532588026,7647
586,1747599532595687,11031
587,1747599532606731,10966
588,1747599532617709,12090
589,1747599532629813,14448
590,1747599532644273,10740
591,1747599532655026,7510
592,1747599532662550,9116
593,1747599532671680,13349
594,1747599532685042,10555
595,1747599532695611,16227
596,1747599532711852,11880
597,1747599532723749,9293
598,1747599532733056,10587
599,1747599532743656,8288
600,1747599532751957,7936
601,1747599532759909,6713
602,1747599532766634,8762
603,1747599532775409,11412
604,1747599532786834,16483
605,1747599532803331,8645
606,1747599532811991,7531
607,1747599532819536,10860
608,1747599532830410,11008
609,1747599532841432,10567
610,1747599532852016,11000
611,1747599532863029,21916
612,1747599532884959,12815
613,1747599532897787,15120
614,1747599532912921,12214
615,1747599532925147,8899
616,1747599532934062,7690
617,1747599532941766,11433
618,1747599532953213,14664
619,1747599532967893,9104
620,1747599532977012,12886
621,1747599532989911,9246
622,1747599532999174,8924
623,1747599533008111,18762
624,1747599533026887,11249
625,1747599533038150,11112
626,1747599533049274,12890
627,1747599533062178,10896
628,1747599533073090,10604
629,1747599533083707,18545
630,1747599533102266,14081
631,1747599533116360,7904
632,1747599533124277,14243
633,1747599533138535,10785
634,1747599533149333,13421
635,1747599533162768,10113
636,1747599533172894,6785
637,1747599533179695,7559
638,1747599533187267,15417
639,1747599533202698,14698
640,1747599533217410,10406
641,1747599533227829,9603
642,1747599533237444,9330
643,1747599533246787,12092
644,1747599533258893,10952
645,1747599533269858,8159
646,1747599533278030,11303
647,1747599533289346,10641
648,1747599533300000,6967
649,1747599533306980,8453
650,1747599533315446,8887
651,1747599533324346,10333
652,1747599533334696,15564
653,1747599533350275,12877
654,1747599533363166,14206
655,1747599533377386,10819
656,1747599533388218,7224
657,1747599533395456,9684
658,1747599533405153,11162
659,1747599533416327,12685
660,1747599533429026,14922
