trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
4182,76352355,1747574642963278,9498,18000,18165,165
4183,76370355,1747574642981122,9370,18000,17844,-156
4184,76388355,1747574642999206,9430,18000,18084,84
4185,76406355,1747574643017277,9483,18000,18071,71
4186,76424355,1747574643035146,9386,18000,17869,-131
4187,76442355,1747574643053076,9354,18000,17930,-70
4188,76460355,1747574643070800,9220,18000,17724,-276
4189,76478355,1747574643089103,9355,18000,18303,303
4190,76496355,1747574643106621,8991,18000,17518,-482
4191,76514355,1747574643125115,9357,18000,18494,494
4192,76532355,1747574643142737,9113,18000,17622,-378
4193,76550355,1747574643161035,9329,18000,18298,298
4194,76568355,1747574643179260,9477,18000,18225,225
4195,76586355,1747574643197286,9475,18000,18026,26
4196,76604355,1747574643214694,9061,18000,17408,-592
4197,76622355,1747574643233109,9356,18000,18415,415
4198,76640355,1747574643251354,9512,18000,18245,245
4199,76658355,1747574643269271,9442,18000,17917,-83
4200,76676355,1747574643287082,9340,18000,17811,-189
4201,76694355,1747574643305206,9427,18000,18124,124
4202,76712355,1747574643323128,9377,18000,17922,-78
4203,76730355,1747574643341237,9444,18000,18109,109
4204,76748355,1747574643359418,9567,18000,18181,181
4205,76766355,1747574643376855,9177,18000,17437,-563
4206,76784355,1747574643394973,9349,18000,18118,118
4207,76802355,1747574643412861,9186,18000,17888,-112
4208,76820355,1747574643431366,9543,18000,18505,505
4209,76838355,1747574643448734,9116,18000,17368,-632
4210,76856355,1747574643467124,9375,18000,18390,390
4211,76874355,1747574643485110,9357,18000,17986,-14
4212,76892355,1747574643503027,9285,18000,17917,-83
4213,76910355,1747574643521038,9339,18000,18011,11
4214,76928355,1747574643539097,9439,18000,18059,59
4215,76946355,1747574643557114,9364,18000,18017,17
4216,76964355,1747574643575294,9477,18000,18180,180
4217,76982355,1747574643593251,9471,18000,17957,-43
4218,77000355,1747574643610747,9104,18000,17496,-504
4219,77018355,1747574643629268,9478,18000,18521,521
4220,77036355,1747574643647252,9470,18000,17984,-16
4221,77054355,1747574643665038,9322,18000,17786,-214
4222,77072355,1747574643683222,9429,18000,18184,184
4223,77090355,1747574643701092,9343,18000,17870,-130
4224,77108355,1747574643718773,9119,18000,17681,-319
4225,77126355,1747574643736840,9161,18000,18067,67
4226,77144355,1747574643755116,9371,18000,18276,276
4227,77162355,1747574643772698,9119,18000,17582,-418
4228,77180355,1747574643791886,9876,18000,19188,1188
4229,77198355,1747574643809221,9439,18000,17335,-665
4230,77216355,1747574643827007,9430,18000,17786,-214
4231,77234355,1747574643845520,9643,18000,18513,513
4232,77252355,1747574643863296,9497,18000,17776,-224
4233,77270355,1747574643881282,9472,18000,17986,-14
4234,77288355,1747574643898900,9195,18000,17618,-382
4235,77306355,1747574643917109,9376,18000,18209,209
4236,77324355,1747574643935109,9361,18000,18000,0
4237,77342355,1747574643953173,9397,18000,18064,64
4238,77360355,1747574643971327,9510,18000,18154,154
4239,77378355,1747574643989142,9388,18000,17815,-185
4240,77396355,1747574644007106,9373,18000,17964,-36
4241,77414355,1747574644025345,9630,18000,18239,239
4242,77432355,1747574644043085,9339,18000,17740,-260
4243,77450355,1747574644060886,9266,18000,17801,-199
4244,77468355,1747574644078747,9122,18000,17861,-139
4245,77486355,1747574644096432,8865,18000,17685,-315
4246,77504355,1747574644114382,8831,18000,17950,-50
4247,77522355,1747574644132543,8945,18000,18161,161
4248,77540355,1747574644151486,9595,18000,18943,943
4249,77558355,1747574644169187,9416,18000,17701,-299
4250,77576355,1747574644186453,8914,18000,17266,-734
4251,77594355,1747574644204471,8906,18000,18018,18
4252,77612355,1747574644222421,8853,18000,17950,-50
4253,77630355,1747574644240478,8898,18000,18057,57
4254,77648355,1747574644258979,9271,18000,18501,501
4255,77666355,1747574644277078,9368,18000,18099,99
4256,77684355,1747574644295108,9357,18000,18030,30
4257,77702355,1747574644313293,9498,18000,18185,185
4258,77720355,1747574644330561,8988,18000,17268,-732
4259,77738355,1747574644349160,9413,18000,18599,599
4260,77756355,1747574644367778,9820,18000,18618,618
4261,77774355,1747574644385081,9328,18000,17303,-697
4262,77792355,1747574644403076,9320,18000,17995,-5
4263,77810355,1747574644420870,9208,18000,17794,-206
4264,77828355,1747574644439191,9423,18000,18321,321
4265,77846355,1747574644456534,8975,18000,17343,-657
4266,77864355,1747574644474896,9253,18000,18362,362
4267,77882355,1747574644493232,9436,18000,18336,336
4268,77900355,1747574644511093,9347,18000,17861,-139
4269,77918355,1747574644528740,9102,18000,17647,-353
4270,77936355,1747574644547279,9478,18000,18539,539
4271,77954355,1747574644564944,9211,18000,17665,-335
4272,77972355,1747574644583091,9356,18000,18147,147
4273,77990355,1747574644601132,9384,18000,18041,41
4274,78008355,1747574644619197,9454,18000,18065,65
4275,78026355,1747574644637189,9420,18000,17992,-8
4276,78044355,1747574644654957,9246,18000,17768,-232
4277,78062355,1747574644673230,9531,18000,18273,273
4278,78080355,1747574644691346,9535,18000,18116,116
4279,78098355,1747574644708823,9206,18000,17477,-523
4280,78116355,1747574644727362,9536,18000,18539,539
4281,78134355,1747574644744596,8954,18000,17234,-766
4282,78152355,1747574644763286,9476,18000,18690,690
4283,78170355,1747574644781129,9381,18000,17843,-157
4284,78188355,1747574644799170,9373,18000,18041,41
4285,78206355,1747574644817098,9354,18000,17928,-72
4286,78224355,1747574644835266,9451,18000,18168,168
4287,78242355,1747574644853271,9443,18000,18005,5
4288,78260355,1747574644870554,8959,18000,17283,-717
4289,78278355,1747574644889118,9365,18000,18564,564
4290,78296355,1747574644906886,9186,18000,17768,-232
4291,78314355,1747574644924788,9244,18000,17902,-98
4292,78332355,1747574644943233,9465,18000,18445,445
4293,78350355,1747574644961291,9493,18000,18058,58
4294,78368355,1747574644978747,9120,18000,17456,-544
4295,78386355,1747574644996787,9166,18000,18040,40
4296,78404355,1747574645015313,9527,18000,18526,526
4297,78422355,1747574645033117,9368,18000,17804,-196
4298,78440355,1747574645051096,9350,18000,17979,-21
4299,78458355,1747574645069286,9491,18000,18190,190
4300,78476355,1747574645087210,9440,18000,17924,-76
4301,78494355,1747574645105264,9476,18000,18054,54
4302,78512355,1747574645123102,9371,18000,17838,-162
4303,78530355,1747574645140662,9079,18000,17560,-440
4304,78548355,1747574645159099,9366,18000,18437,437
4305,78566355,1747574645177271,9480,18000,18172,172
4306,78584355,1747574645195274,9479,18000,18003,3
4307,78602355,1747574645213111,9368,18000,17837,-163
4308,78620355,1747574645231166,9420,18000,18055,55
4309,78638355,1747574645249288,9498,18000,18122,122
4310,78656355,1747574645267287,9497,18000,17999,-1
4311,78674355,1747574645284953,9282,18000,17666,-334
4312,78692355,1747574645302866,9195,18000,17913,-87
4313,78710355,1747574645321488,9637,18000,18622,622
4314,78728355,1747574645338704,9124,18000,17216,-784
4315,78746355,1747574645357041,9334,18000,18337,337
4316,78764355,1747574645374630,8996,18000,17589,-411
4317,78782355,1747574645392584,8988,18000,17954,-46
4318,78800355,1747574645411312,9489,18000,18728,728
4319,78818355,1747574645429089,9361,18000,17777,-223
4320,78836355,1747574645447580,9730,18000,18491,491
4321,78854355,1747574645465093,9361,18000,17513,-487
4322,78872355,1747574645483282,9495,18000,18189,189
4323,78890355,1747574645500636,9030,18000,17354,-646
4324,78908355,1747574645519210,9449,18000,18574,574
4325,78926355,1747574645537508,9632,18000,18298,298
4326,78944355,1747574645555218,9441,18000,17710,-290
4327,78962355,1747574645573154,9488,18000,17936,-64
4328,78980355,1747574645591366,9544,18000,18212,212
4329,78998355,1747574645609123,9381,18000,17757,-243
4330,79016355,1747574645627088,9356,18000,17965,-35
4331,79034355,1747574645645233,9469,18000,18145,145
4332,79052355,1747574645663166,9415,18000,17933,-67
4333,79070355,1747574645681237,9443,18000,18071,71
4334,79088355,1747574645699350,9547,18000,18113,113
4335,79106355,1747574645717281,9497,18000,17931,-69
4336,79124355,1747574645735396,9565,18000,18115,115
4337,79142355,1747574645753275,9481,18000,17879,-121
4338,79160355,1747574645771322,9526,18000,18047,47
4339,79178355,1747574645789116,9371,18000,17794,-206
4340,79196355,1747574645807187,9421,18000,18071,71
4341,79214355,1747574645825296,9502,18000,18109,109
4342,79232355,1747574645843141,9473,18000,17845,-155
4343,79250355,1747574645861328,9529,18000,18187,187
4344,79268355,1747574645878702,9105,18000,17374,-626
4345,79286355,1747574645897088,9356,18000,18386,386
4346,79304355,1747574645915261,9445,18000,18173,173
4347,79322355,1747574645932706,9108,18000,17445,-555
4348,79340355,1747574645951487,9632,18000,18781,781
4349,79358355,1747574645968640,9028,18000,17153,-847
4350,79376355,1747574645987225,9464,18000,18585,585
4351,79394355,1747574646005750,9819,18000,18525,525
4352,79412355,1747574646023019,9265,18000,17269,-731
4353,79430355,1747574646040576,9047,18000,17557,-443
4354,79448355,1747574646059203,9448,18000,18627,627
4355,79466355,1747574646077325,9501,18000,18122,122
4356,79484355,1747574646095402,9589,18000,18077,77
4357,79502355,1747574646112723,9163,18000,17321,-679
4358,79520355,1747574646131276,9487,18000,18553,553
4359,79538355,1747574646149093,9366,18000,17817,-183
4360,79556355,1747574646167289,9497,18000,18196,196
4361,79574355,1747574646185401,9564,18000,18112,112
4362,79592355,1747574646203263,9454,18000,17862,-138
4363,79610355,1747574646221088,9359,18000,17825,-175
4364,79628355,1747574646239099,9377,18000,18011,11
4365,79646355,1747574646256621,9037,18000,17522,-478
4366,79664355,1747574646274514,8970,18000,17893,-107
4367,79682355,1747574646292337,8831,18000,17823,-177
4368,79700355,1747574646310550,9054,18000,18213,213
4369,79718355,1747574646328508,8963,18000,17958,-42
4370,79736355,1747574646347077,9343,18000,18569,569
4371,79754355,1747574646364773,9138,18000,17696,-304
4372,79772355,1747574646383488,9650,18000,18715,715
4373,79790355,1747574646400954,9459,18000,17466,-534
4374,79808355,1747574646419620,9722,18000,18666,666
4375,79826355,1747574646436851,9183,18000,17231,-769
4376,79844355,1747574646455319,9521,18000,18468,468
4377,79862355,1747574646472708,9080,18000,17389,-611
4378,79880355,1747574646491120,9373,18000,18412,412
4379,79898355,1747574646508721,9132,18000,17601,-399
4380,79916355,1747574646527030,9324,18000,18309,309
4381,79934355,1747574646544906,9255,18000,17876,-124
4382,79952355,1747574646563112,9315,18000,18206,206
4383,79970355,1747574646581310,9516,18000,18198,198
4384,79988355,1747574646599112,9352,18000,17802,-198
4385,80006355,1747574646617221,9457,18000,18109,109
4386,80024355,1747574646635279,9482,18000,18058,58
4387,80042355,1747574646652895,9233,18000,17616,-384
4388,80060355,1747574646670616,9035,18000,17721,-279
4389,80078355,1747574646688458,8940,18000,17842,-158
4390,80096355,1747574646706469,8931,18000,18011,11
4391,80114355,1747574646724549,8985,18000,18080,80
4392,80132355,1747574646742482,8942,18000,17933,-67
4393,80150355,1747574646760618,9029,18000,18136,136
4394,80168355,1747574646779069,9349,18000,18451,451
4395,80186355,1747574646797089,9361,18000,18020,20
4396,80204355,1747574646815035,9336,18000,17946,-54
4397,80222355,1747574646833470,9632,18000,18435,435
4398,80240355,1747574646851043,9335,18000,17573,-427
4399,80258355,1747574646869233,9477,18000,18190,190
4400,80276355,1747574646887117,9395,18000,17884,-116
4401,80294355,1747574646905352,9639,18000,18235,235
4402,80312355,1747574646923018,9305,18000,17666,-334
4403,80330355,1747574646941451,9608,18000,18433,433
4404,80348355,1747574646959162,9428,18000,17711,-289
4405,80366355,1747574646976590,9022,18000,17428,-572
4406,80384355,1747574646995043,9326,18000,18453,453
4407,80402355,1747574647013032,9333,18000,17989,-11
4408,80420355,1747574647030579,9015,18000,17547,-453
4409,80438355,1747574647049148,9397,18000,18569,569
4410,80456355,1747574647067224,9476,18000,18076,76
4411,80474355,1747574647084648,9076,18000,17424,-576
4412,80492355,1747574647103045,9338,18000,18397,397
4413,80510355,1747574647121060,9356,18000,18015,15
4414,80528355,1747574647139075,9356,18000,18015,15
4415,80546355,1747574647157026,9321,18000,17951,-49
4416,80564355,1747574647175312,9540,18000,18286,286
4417,80582355,1747574647192688,9124,18000,17376,-624
4418,80600355,1747574647211054,9342,18000,18366,366
4419,80618355,1747574647228920,9288,18000,17866,-134
4420,80636355,1747574647247224,9455,18000,18304,304
4421,80654355,1747574647265096,9342,18000,17872,-128
4422,80672355,1747574647282645,9048,18000,17549,-451
4423,80690355,1747574647301557,9713,18000,18912,912
4424,80708355,1747574647319232,9473,18000,17675,-325
4425,80726355,1747574647337196,9447,18000,17964,-36
4426,80744355,1747574647354741,9230,18000,17545,-455
4427,80762355,1747574647372621,9028,18000,17880,-120
4428,80780355,1747574647390596,9001,18000,17975,-25
4429,80798355,1747574647409238,9476,18000,18642,642
4430,80816355,1747574647427037,9329,18000,17799,-201
4431,80834355,1747574647444896,9300,18000,17859,-141
4432,80852355,1747574647462916,9270,18000,18020,20
4433,80870355,1747574647481229,9467,18000,18313,313
4434,80888355,1747574647499268,9487,18000,18039,39
4435,80906355,1747574647517220,9427,18000,17952,-48
4436,80924355,1747574647535209,9419,18000,17989,-11
4437,80942355,1747574647553114,9384,18000,17905,-95
4438,80960355,1747574647570749,9143,18000,17635,-365
4439,80978355,1747574647588995,9383,18000,18246,246
4440,80996355,1747574647607339,9551,18000,18344,344
4441,81014355,1747574647625206,9448,18000,17867,-133
4442,81032355,1747574647643264,9507,18000,18058,58
4443,81050355,1747574647661325,9543,18000,18061,61
4444,81068355,1747574647679197,9439,18000,17872,-128
4445,81086355,1747574647697364,9578,18000,18167,167
4446,81104355,1747574647715170,9506,18000,17806,-194
4447,81122355,1747574647733080,9360,18000,17910,-90
4448,81140355,1747574647750738,9150,18000,17658,-342
4449,81158355,1747574647769225,9458,18000,18487,487
4450,81176355,1747574647787147,9381,18000,17922,-78
4451,81194355,1747574647805105,9372,18000,17958,-42
4452,81212355,1747574647823112,9392,18000,18007,7
4453,81230355,1747574647841189,9514,18000,18077,77
4454,81248355,1747574647858843,9246,18000,17654,-346
4455,81266355,1747574647876641,9065,18000,17798,-202
4456,81284355,1747574647895079,9324,18000,18438,438
4457,81302355,1747574647912613,9033,18000,17534,-466
4458,81320355,1747574647930790,9155,18000,18177,177
4459,81338355,1747574647949284,9485,18000,18494,494
4460,81356355,1747574647967217,9440,18000,17933,-67
4461,81374355,1747574647985227,9468,18000,18010,10
4462,81392355,1747574648003006,9269,18000,17779,-221
4463,81410355,1747574648021103,9348,18000,18097,97
4464,81428355,1747574648039180,9364,18000,18077,77
4465,81446355,1747574648057243,9478,18000,18063,63
4466,81464355,1747574648075055,9357,18000,17812,-188
4467,81482355,1747574648093120,9375,18000,18065,65
4468,81500355,1747574648111182,9408,18000,18062,62
4469,81518355,1747574648129052,9348,18000,17870,-130
4470,81536355,1747574648147017,9331,18000,17965,-35
4471,81554355,1747574648165078,9358,18000,18061,61
4472,81572355,1747574648182998,9313,18000,17920,-80
4473,81590355,1747574648201068,9332,18000,18070,70
4474,81608355,1747574648219137,9428,18000,18069,69
4475,81626355,1747574648237065,9434,18000,17928,-72
4476,81644355,1747574648254753,9178,18000,17688,-312
4477,81662355,1747574648273078,9367,18000,18325,325
4478,81680355,1747574648291317,9535,18000,18239,239
4479,81698355,1747574648309093,9349,18000,17776,-224
4480,81716355,1747574648326525,8982,18000,17432,-568
4481,81734355,1747574648344564,9007,18000,18039,39
4482,81752355,1747574648362362,8828,18000,17798,-202
4483,81770355,1747574648380519,8977,18000,18157,157
4484,81788355,1747574648398429,8926,18000,17910,-90
4485,81806355,1747574648416737,9160,18000,18308,308
4486,81824355,1747574648435331,9562,18000,18594,594
4487,81842355,1747574648452607,9086,18000,17276,-724
4488,81860355,1747574648471085,9374,18000,18478,478
4489,81878355,1747574648489096,9356,18000,18011,11
4490,81896355,1747574648507328,9550,18000,18232,232
4491,81914355,1747574648524697,9109,18000,17369,-631
4492,81932355,1747574648542721,9162,18000,18024,24
4493,81950355,1747574648561226,9446,18000,18505,505
4494,81968355,1747574648579102,9388,18000,17876,-124
4495,81986355,1747574648597169,9415,18000,18067,67
4496,82004355,1747574648615313,9528,18000,18144,144
4497,82022355,1747574648633138,9414,18000,17825,-175
4498,82040355,1747574648651314,9529,18000,18176,176
4499,82058355,1747574648669123,9409,18000,17809,-191
4500,82076355,1747574648687166,9392,18000,18043,43
4501,82094355,1747574648705017,9305,18000,17851,-149
4502,82112355,1747574648723121,9402,18000,18104,104
4503,82130355,1747574648741424,9706,18000,18303,303
4504,82148355,1747574648759048,9359,18000,17624,-376
4505,82166355,1747574648777126,9414,18000,18078,78
4506,82184355,1747574648795291,9524,18000,18165,165
4507,82202355,1747574648813133,9403,18000,17842,-158
4508,82220355,1747574648830717,9144,18000,17584,-416
4509,82238355,1747574648849144,9420,18000,18427,427
4510,82256355,1747574648867243,9474,18000,18099,99
4511,82274355,1747574648884873,9215,18000,17630,-370
4512,82292355,1747574648903553,9719,18000,18680,680
4513,82310355,1747574648921071,9370,18000,17518,-482
4514,82328355,1747574648939168,9442,18000,18097,97
4515,82346355,1747574648957281,9520,18000,18113,113
4516,82364355,1747574648974656,9096,18000,17375,-625
4517,82382355,1747574648992882,9234,18000,18226,226
4518,82400355,1747574649011070,9366,18000,18188,188
4519,82418355,1747574649028999,9272,18000,17929,-71
4520,82436355,1747574649047269,9581,18000,18270,270
4521,82454355,1747574649065145,9420,18000,17876,-124
4522,82472355,1747574649083171,9444,18000,18026,26
4523,82490355,1747574649101058,9360,18000,17887,-113
4524,82508355,1747574649119074,9360,18000,18016,16
4525,82526355,1747574649137161,9447,18000,18087,87
4526,82544355,1747574649155044,9333,18000,17883,-117
4527,82562355,1747574649172680,9179,18000,17636,-364
4528,82580355,1747574649191030,9336,18000,18350,350
4529,82598355,1747574649209218,9475,18000,18188,188
4530,82616355,1747574649227061,9360,18000,17843,-157
4531,82634355,1747574649245261,9501,18000,18200,200
4532,82652355,1747574649263275,9521,18000,18014,14
4533,82670355,1747574649281153,9414,18000,17878,-122
4534,82688355,1747574649299162,9439,18000,18009,9
4535,82706355,1747574649317164,9432,18000,18002,2
4536,82724355,1747574649335055,9362,18000,17891,-109
4537,82742355,1747574649352995,9311,18000,17940,-60
4538,82760355,1747574649370584,9032,18000,17589,-411
4539,82778355,1747574649389056,9355,18000,18472,472
4540,82796355,1747574649407055,9355,18000,17999,-1
4541,82814355,1747574649425057,9365,18000,18002,2
4542,82832355,1747574649442771,9164,18000,17714,-286
4543,82850355,1747574649461251,9514,18000,18480,480
4544,82868355,1747574649479278,9514,18000,18027,27
4545,82886355,1747574649497267,9515,18000,17989,-11
4546,82904355,1747574649514554,9012,18000,17287,-713
4547,82922355,1747574649532660,9094,18000,18106,106
4548,82940355,1747574649550619,9078,18000,17959,-41
4549,82958355,1747574649568570,9009,18000,17951,-49
4550,82976355,1747574649587139,9408,18000,18569,569
4551,82994355,1747574649605155,9454,18000,18016,16
4552,83012355,1747574649623208,9446,18000,18053,53
4553,83030355,1747574649641151,9422,18000,17943,-57
4554,83048355,1747574649659125,9403,18000,17974,-26
4555,83066355,1747574649677100,9389,18000,17975,-25
4556,83084355,1747574649695216,9494,18000,18116,116
4557,83102355,1747574649713517,9712,18000,18301,301
4558,83120355,1747574649731141,9421,18000,17624,-376
4559,83138355,1747574649748679,9099,18000,17538,-462
4560,83156355,1747574649767281,9600,18000,18602,602
4561,83174355,1747574649785341,9553,18000,18060,60
4562,83192355,1747574649803039,9372,18000,17698,-302
4563,83210355,1747574649821113,9406,18000,18074,74
4564,83228355,1747574649839301,9530,18000,18188,188
4565,83246355,1747574649856706,9158,18000,17405,-595
4566,83264355,1747574649874764,9177,18000,18058,58
4567,83282355,1747574649893340,9540,18000,18576,576
4568,83300355,1747574649911107,9396,18000,17767,-233
4569,83318355,1747574649929325,9553,18000,18218,218
4570,83336355,1747574649947084,9364,18000,17759,-241
4571,83354355,1747574649965231,9475,18000,18147,147
4572,83372355,1747574649982548,9044,18000,17317,-683
4573,83390355,1747574650000743,9140,18000,18195,195
4574,83408355,1747574650019104,9383,18000,18361,361
4575,83426355,1747574650037240,9551,18000,18136,136
4576,83444355,1747574650055402,9608,18000,18162,162
4577,83462355,1747574650073107,9393,18000,17705,-295
4578,83480355,1747574650091173,9464,18000,18066,66
4579,83498355,1747574650109107,9395,18000,17934,-66
4580,83516355,1747574650127349,9558,18000,18242,242
4581,83534355,1747574650144781,9197,18000,17432,-568
4582,83552355,1747574650163057,9371,18000,18276,276
4583,83570355,1747574650181224,9494,18000,18167,167
4584,83588355,1747574650199196,9428,18000,17972,-28
4585,83606355,1747574650217214,9478,18000,18018,18
4586,83624355,1747574650235200,9462,18000,17986,-14
4587,83642355,1747574650252505,8986,18000,17305,-695
4588,83660355,1747574650270765,9158,18000,18260,260
4589,83678355,1747574650289138,9421,18000,18373,373
4590,83696355,1747574650306707,9136,18000,17569,-431
4591,83714355,1747574650325283,9519,18000,18576,576
4592,83732355,1747574650343544,9835,18000,18261,261
4593,83750355,1747574650361060,9363,18000,17516,-484
4594,83768355,1747574650378606,9045,18000,17546,-454
4595,83786355,1747574650396424,8925,18000,17818,-182
4596,83804355,1747574650414571,9030,18000,18147,147
4597,83822355,1747574650432303,8787,18000,17732,-268
4598,83840355,1747574650450277,8815,18000,17974,-26
4599,83858355,1747574650468444,8937,18000,18167,167
4600,83876355,1747574650486723,9112,18000,18279,279
4601,83894355,1747574650505069,9353,18000,18346,346
4602,83912355,1747574650522643,9044,18000,17574,-426
4603,83930355,1747574650541073,9374,18000,18430,430
4604,83948355,1747574650558627,9071,18000,17554,-446
4605,83966355,1747574650577049,9330,18000,18422,422
4606,83984355,1747574650595367,9567,18000,18318,318
4607,84002355,1747574650613365,9559,18000,17998,-2
4608,84020355,1747574650631246,9491,18000,17881,-119
4609,84038355,1747574650649162,9429,18000,17916,-84
4610,84056355,1747574650666980,9271,18000,17818,-182
4611,84074355,1747574650685166,9432,18000,18186,186
4612,84092355,1747574650703007,9321,18000,17841,-159
4613,84110355,1747574650721004,9363,18000,17997,-3
4614,84128355,1747574650739172,9444,18000,18168,168
4615,84146355,1747574650756728,9176,18000,17556,-444
4616,84164355,1747574650775008,9342,18000,18280,280
4617,84182355,1747574650793297,9531,18000,18289,289
4618,84200355,1747574650811103,9386,18000,17806,-194
4619,84218355,1747574650829150,9421,18000,18047,47
4620,84236355,1747574650846702,9127,18000,17552,-448
4621,84254355,1747574650865102,9386,18000,18400,400
4622,84272355,1747574650883445,9615,18000,18343,343
4623,84290355,1747574650900795,9184,18000,17350,-650
4624,84308355,1747574650918405,8916,18000,17610,-390
4625,84326355,1747574650936457,8951,18000,18052,52
4626,84344355,1747574650955371,9578,18000,18914,914
4627,84362355,1747574650973100,9396,18000,17729,-271
4628,84380355,1747574650991161,9423,18000,18061,61
4629,84398355,1747574651009253,9501,18000,18092,92
4630,84416355,1747574651027139,9434,18000,17886,-114
4631,84434355,1747574651045047,9365,18000,17908,-92
4632,84452355,1747574651063051,9375,18000,18004,4
4633,84470355,1747574651081321,9564,18000,18270,270
4634,84488355,1747574651099154,9437,18000,17833,-167
4635,84506355,1747574651117117,9421,18000,17963,-37
4636,84524355,1747574651135139,9430,18000,18022,22
4637,84542355,1747574651152976,9299,18000,17837,-163
4638,84560355,1747574651171247,9485,18000,18271,271
4639,84578355,1747574651188938,9304,18000,17691,-309
4640,84596355,1747574651207038,9340,18000,18100,100
4641,84614355,1747574651224970,9278,18000,17932,-68
4642,84632355,1747574651243138,9436,18000,18168,168
4643,84650355,1747574651261107,9394,18000,17969,-31
4644,84668355,1747574651279116,9496,18000,18009,9
4645,84686355,1747574651297191,9465,18000,18075,75
4646,84704355,1747574651315193,9464,18000,18002,2
4647,84722355,1747574651333087,9379,18000,17894,-106
4648,84740355,1747574651351262,9501,18000,18175,175
4649,84758355,1747574651369190,9450,18000,17928,-72
4650,84776355,1747574651387118,9388,18000,17928,-72
4651,84794355,1747574651404803,9183,18000,17685,-315
4652,84812355,1747574651422798,9193,18000,17995,-5
4653,84830355,1747574651441101,9410,18000,18303,303
4654,84848355,1747574651459080,9365,18000,17979,-21
4655,84866355,1747574651476803,9220,18000,17723,-277
4656,84884355,1747574651495402,9659,18000,18599,599
4657,84902355,1747574651513155,9395,18000,17753,-247
4658,84920355,1747574651530720,9110,18000,17565,-435
4659,84938355,1747574651549090,9360,18000,18370,370
4660,84956355,1747574651566496,8939,18000,17406,-594
4661,84974355,1747574651585275,9486,18000,18779,779
4662,84992355,1747574651603169,9417,18000,17894,-106
4663,85010355,1747574651621064,9316,18000,17895,-105
4664,85028355,1747574651639275,9479,18000,18211,211
4665,85046355,1747574651657153,9402,18000,17878,-122
4666,85064355,1747574651674676,9065,18000,17523,-477
4667,85082355,1747574651692604,9021,18000,17928,-72
4668,85100355,1747574651710542,8972,18000,17938,-62
4669,85118355,1747574651728369,8878,18000,17827,-173
4670,85136355,1747574651746478,8931,18000,18109,109
4671,85154355,1747574651764550,8973,18000,18072,72
4672,85172355,1747574651783347,9522,18000,18797,797
4673,85190355,1747574651801240,9445,18000,17893,-107
4674,85208355,1747574651819281,9498,18000,18041,41
4675,85226355,1747574651837270,9480,18000,17989,-11
4676,85244355,1747574651855281,9474,18000,18011,11
4677,85262355,1747574651873248,9458,18000,17967,-33
4678,85280355,1747574651891198,9508,18000,17950,-50
4679,85298355,1747574651909151,9400,18000,17953,-47
4680,85316355,1747574651927226,9452,18000,18075,75
4681,85334355,1747574651945045,9333,18000,17819,-181
4682,85352355,1747574651963283,9472,18000,18238,238
4683,85370355,1747574651981681,9777,18000,18398,398
4684,85388355,1747574651999132,9437,18000,17451,-549
4685,85406355,1747574652017022,9345,18000,17890,-110
4686,85424355,1747574652035101,9389,18000,18079,79
4687,85442355,1747574652053102,9398,18000,18001,1
4688,85460355,1747574652071076,9463,18000,17974,-26
4689,85478355,1747574652088701,9133,18000,17625,-375
4690,85496355,1747574652107175,9418,18000,18474,474
4691,85514355,1747574652124784,9202,18000,17609,-391
4692,85532355,1747574652143335,9541,18000,18551,551
4693,85550355,1747574652161398,9565,18000,18063,63
4694,85568355,1747574652179397,9585,18000,17999,-1
4695,85586355,1747574652197037,9316,18000,17640,-360
4696,85604355,1747574652215341,9533,18000,18304,304
4697,85622355,1747574652233074,9341,18000,17733,-267
4698,85640355,1747574652251142,9387,18000,18068,68
4699,85658355,1747574652269205,9449,18000,18063,63
4700,85676355,1747574652287275,9485,18000,18070,70
4701,85694355,1747574652305083,9354,18000,17808,-192
4702,85712355,1747574652322867,9201,18000,17784,-216
4703,85730355,1747574652341141,9393,18000,18274,274
4704,85748355,1747574652359253,9481,18000,18112,112
4705,85766355,1747574652376596,9029,18000,17343,-657
4706,85784355,1747574652395450,9629,18000,18854,854
4707,85802355,1747574652413119,9396,18000,17669,-331
4708,85820355,1747574652431690,9779,18000,18571,571
4709,85838355,1747574652448607,9059,18000,16917,-1083
4710,85856355,1747574652466870,9210,18000,18263,263
4711,85874355,1747574652484545,9013,18000,17675,-325
4712,85892355,1747574652502390,8885,18000,17845,-155
4713,85910355,1747574652520498,8953,18000,18108,108
4714,85928355,1747574652538508,9057,18000,18010,10
4715,85946355,1747574652557152,9438,18000,18644,644
4716,85964355,1747574652575505,9696,18000,18353,353
4717,85982355,1747574652593158,9438,18000,17653,-347
4718,86000355,1747574652611338,9559,18000,18180,180
4719,86018355,1747574652629156,9425,18000,17818,-182
4720,86036355,1747574652647321,9565,18000,18165,165
4721,86054355,1747574652665139,9410,18000,17818,-182
4722,86072355,1747574652683498,9705,18000,18359,359
4723,86090355,1747574652701198,9422,18000,17700,-300
4724,86108355,1747574652719253,9458,18000,18055,55
4725,86126355,1747574652736821,9283,18000,17568,-432
4726,86144355,1747574652755045,9348,18000,18224,224
4727,86162355,1747574652773164,9407,18000,18119,119
4728,86180355,1747574652791167,9445,18000,18003,3
